Title;Artist;Year;Duo;Explicit;"Date Added"
"Magical Mystery Tour";"The Beatles";1967;0;0;2011-12-18
Mai;"Josh Groban";2006;0;0;2013-11-05
Mainstreet;"Bob Seger";1977;0;0;2012-01-11
Maintenant;Jenifer;2002;0;0;2011-07-02
"Mais la vie";Maurane;2008;1;0;2013-01-15
"Majic (Magic)";Joe;2009;0;0;2013-12-07
"Major Tom (Völlig Losgelöst)";"Peter Schilling";1982;0;0;2014-04-14
"Make A Circuit With Me";"The Polecats";1983;0;0;2011-09-03
"Make Believe";Toto;1982;0;0;2014-03-19
"Make It Easy On Yourself";"Dionne Warwick";1970;0;0;2013-01-24
"Make It Happen";"Mariah Carey";1991;0;0;2011-05-30
"Make It Mine";"Jason Mraz";2008;0;0;2013-02-16
"Make It Rain";"Fast Ryde";2009;0;0;2012-01-22
"Make It Right";"Econoline Crush";2001;0;0;2013-07-31
"Make It Shine";"Victoria Justice";2010;0;0;2011-12-27
"Make It With You";Bread;1970;0;0;2012-01-25
"Make Love Stay";"Dan Fogelberg";1982;0;0;2011-10-21
"Make Luv";"Room 5";2002;0;0;2012-12-02
"Make Me";"Janet Jackson";2009;0;0;2011-05-30
"Make Me Pure";"Robbie Williams";2005;0;0;2011-05-30
"Make Me Smile (Come Up And See Me)";"Steve Harley And Cockney Rebel";1975;0;0;2012-03-11
"Make Me Wanna Die";"The Pretty Reckless";2010;0;0;2011-05-31
"Make Someone Happy";"Perry Como";1962;0;0;2011-05-30
"Make Sweet Love To Me";"The Whispers";1995;0;0;2013-07-24
"Make The World Go Away";"Eddy Arnold";1965;0;0;2012-12-31
"Make The World Move";"Christina Aguilera";2012;0;0;2013-03-28
"Make Us One";"Cindy Morgan";2003;0;0;2011-06-14
"Make You Feel My Love";Adele;2008;0;0;2011-11-09
"Make You Sweat";"Keith Sweat";1990;0;0;2012-01-22
"Make Your Own Kind Of Music";"Mama Cass";1969;0;0;2011-09-14
"Makes Me Wonder";"Maroon 5";2007;0;1;2011-12-02
"Makin' Good Love";Avant;2002;0;0;2013-12-04
"Makin' It";"David Naughton";1979;0;0;2011-11-16
"Makin' Me Fall In Love Again";"Kellie Pickler";2010;0;0;2011-05-31
"Makin' Money";"Handsome Devil";2001;0;0;2012-12-02
"Makin' Plans";"Miranda Lambert";2009;0;0;2011-05-30
"Makin' Whoopee";"Rod Stewart";2005;1;0;2011-05-31
"Makin' Whoopee";"1920s Standards";1928;0;0;2011-06-10
"Makin' Whoopee";"Dr. John";2002;1;0;2011-05-31
"Making Love Out Of Nothing At All";"Air Supply";1983;0;0;2011-05-31
"Making Memories Of Us";"Keith Urban";2005;0;0;2011-05-31
"Making Things Up Again";"The Book Of Mormon";2011;0;1;2013-07-24
"Making Your Mind Up";"Bucks Fizz";1981;0;0;2011-05-30
"Mal Ganz ehrlich";"Helene Fischer";2008;0;0;2013-01-08
Malafemmena;"Fausto Leali";1980;0;0;2014-01-14
"Malagueña Salerosa";Chingon;2004;0;0;2013-01-08
Maldon;"Zouk Machine";1989;0;0;2011-12-19
Maldon';"Tropical Family";2013;0;0;2013-07-16
"Malheur à celui qui blesse un enfant";"Enrico Macias";1975;0;0;2013-10-08
"Malle Babbe";"Rob de Nijs";1974;0;0;2013-10-16
Mama;"Holly Williams";2009;0;0;2012-05-25
Mama;"Spice Girls";1997;0;0;2011-05-30
Mama;"Il Divo";2005;0;0;2011-05-31
"Mama Do (Uh Oh, Uh Oh)";"Pixie Lott";2009;0;0;2012-03-05
"Mama He's Crazy";"The Judds";1983;0;0;2014-06-28
"Mama I'm A Big Girl Now";Hairspray;2002;0;0;2008-03-21
"Mama Loo";"Les Humphries Singers";1973;0;0;2011-05-30
"Mama Makes Three";Smash;2013;0;0;2013-04-26
"Mama Said";"The Shirelles";1961;0;0;2014-03-26
"Mama Told Me";"Lena Meyer-Landrut";2011;0;0;2012-01-11
"Mama Tried";"Merle Haggard";1968;0;0;2012-01-11
"Mama's Broken Heart";"Miranda Lambert";2011;0;0;2012-03-18
"Mama's Song";"Carrie Underwood";2009;0;0;2011-05-31
"Mama, I'm Coming Home";"Ozzy Osbourne";1991;0;0;2014-07-05
"Mama, You've Got A Daughter";"John Lee Hooker";1958;0;0;2012-03-14
Maman;Roméo;1973;0;0;2013-07-23
Maman;"Christophe Maé";2007;0;0;2011-06-28
"Maman a tort";"Mylène Farmer";1984;0;0;2012-05-09
"Maman la plus belle du monde";"Henri Salvador";2008;0;0;2011-09-19
"Maman, la plus belle du monde";"Luis Mariano";1970;0;0;2011-05-30
"Maman, la plus belle du monde";"Vincent Niclo";2013;0;0;2014-01-26
"Mamas Don't Let Your Babies Grow Up To Be Cowboys";"Willie Nelson";1978;0;0;2012-02-13
Mambo;"Herbert Grönemeyer";1984;0;0;2012-02-22
"Mambo Italiano";"Bette Midler";2003;0;0;2011-05-31
"Mambo Italiano";"Dany Brillant";2007;0;0;2011-05-31
"Mambo Italiano";"Dean Martin";1954;0;0;2011-05-31
"Mambo Italiano (Hey Mambo)";"Rosemary Clooney";1954;0;0;2011-05-30
"Mambo No. 5";"Lou Bega";1999;0;0;2007-05-04
"Mambo Swing";"Big Bad Voodoo Daddy";1998;0;0;2012-12-03
"Mamma Knows Best";"Jessie J";2011;0;0;2011-05-31
"Mamma Maria";"Ricchi e Poveri";1982;1;0;2014-05-06
"Mamma Maria";"Diana Sorbello";2008;0;0;2011-10-21
Man;"Take That";2011;0;0;2013-08-09
"Man Down";Rihanna;2010;0;1;2011-09-12
"Man In The Box";"Alice in Chains";1991;0;0;2013-08-24
"Man In The Mirror";Glee;2011;0;0;2012-09-23
"Man In The Mirror";"James Morrison";2008;0;0;2011-05-30
"Man In The Mirror";"Keke Palmer";2012;0;0;2013-09-10
"Man In The Mirror";"Michael Jackson";1987;0;0;2011-05-31
"Man of the House";"Chuck Wicks";2008;0;0;2011-11-01
"Man Of The Year";"Alice Cooper";1988;0;0;2013-11-20
"Man On The Flying Trapeze";"1930s Standards";1933;0;0;2011-05-30
"Man or Muppet";"The Muppets";2011;0;0;2012-03-30
"Man To Man";"Gary Allan";2001;0;0;2012-06-01
"Man Up";"The Book Of Mormon";2011;0;0;2013-07-24
"Manah Manah";"The Muppets";1969;0;0;2011-05-30
"Mañana de carnaval";"Luis Miguel";1997;0;0;2011-05-31
"Manchmal möchte ich schon mit dir";"Peter Wackel";2008;0;0;2012-06-25
"Manda una señal";Maná;2007;0;0;2011-05-30
"Mandela Day";"Simple Minds";1989;0;0;2014-01-11
Mandy;"Jonas Brothers";2006;0;0;2012-06-01
Mandy;"Barry Manilow";1974;0;0;2011-05-30
Mandy;Westlife;2003;0;0;2011-10-13
Maneater;"Hall & Oates";1982;0;0;2011-10-03
"Mangez-Moi! Mangez-Moi!";"Billy Ze Kick";1998;0;0;2011-05-30
"Manhã de Carnaval";"Black Orpheus";1959;0;0;2012-03-05
"Manhã de Carnaval";"Astrud Gilberto";1965;0;0;2012-03-14
Manhattan;"Sara Bareilles";2013;0;0;2013-09-21
Manhattan-Kaboul;Renaud;2002;1;0;2013-10-08
Maniac;"Michael Sembello";1980;0;0;2011-05-31
"Manic Monday";"The Bangles";1986;0;0;2011-05-31
MANiCURE;"Lady GaGa";2013;0;0;2013-12-22
Mannenharten;Blof;2013;1;0;2014-02-17
"Mannish Boy";"The Rolling Stones";1977;0;0;2011-05-30
Manon;"Christophe Maé";2010;0;0;2011-06-28
Manu;Renaud;1981;0;0;2011-06-03
Manuela;"Julio Iglesias";1974;0;0;2011-05-31
"Many Of Horror";"Biffy Clyro";2010;0;0;2011-05-31
"Many Rivers To Cross";"Jimmy Cliff";1969;0;0;2012-01-18
"Many Rivers To Cross";"Joe Cocker";1982;0;0;2013-09-10
"Many Shades Of Black";Adele;2008;0;0;2012-02-07
"Many The Miles";"Sara Bareilles";2007;0;0;2011-09-19
Maps;"Yeah Yeah Yeahs";2004;0;0;2011-12-18
Marathon;"Helene Fischer";2013;0;0;2014-03-13
"Marchand de cailloux";Renaud;1991;0;0;2012-07-21
"Marche à l'ombre";Renaud;1980;0;0;2011-06-09
"Marchin' On";OneRepublic;2010;0;0;2011-10-13
"Marcia Baïla";"Les Rita Mitsouko";1985;0;0;2014-04-03
"Mardy Bum";"Arctic Monkeys";2006;0;0;2011-05-31
Margarita;Wilkins;1988;0;0;2011-12-11
Margaritaville;"Alan Jackson";1999;0;0;2011-11-15
Margaritaville;"Jimmy Buffett";1977;0;0;2011-05-30
Marguerite;"Richard Cocciante";1978;0;0;2012-02-11
Maria;Blondie;1999;0;0;2007-09-05
"Maria (Un, dos, tres)";"Ricky Martin";1995;0;0;2011-05-31
"María la Portuguesa";"Carlos Cano";1980;0;0;2013-05-28
"Maria Maria";Santana;1999;0;0;2011-05-31
Maria-Luisa;"Luis Mariano";1945;0;0;2013-04-02
Marianne;"The Hilltoppers";1957;0;0;2013-12-03
"Marie, Marie";"Olsen Brothers";1982;0;0;2013-08-02
"Marie, Marie";"Shakin' Stevens";1980;0;0;2011-10-16
"Marie, Pierre et Charlemagne";"Maxime Le Forestier";1972;0;0;2012-05-09
Marilyn;"Juice Leskinen";1974;0;0;2011-10-31
"Marilyn & John (Acoustique)";"Vanessa Paradis";2008;0;0;2014-02-24
"Marilyn et John";"Vanessa Paradis";1988;0;0;2014-02-24
"Marilyn Monroe";"Pharrell Williams";2014;0;0;2014-06-03
"Marilyn Monroe";"Nicki Minaj";2012;0;0;2012-08-15
"Marin (l'enfant du voyage)";"Petula Clark";1961;0;0;2012-07-15
Marina;"Stef Ekkel";2011;0;0;2013-01-25
Marina;"Rocco Granata";1959;0;0;2012-03-31
Marinette;"Georges Brassens";1955;0;0;2011-06-03
Marionnettiste;"Pierre Bachelet";1985;0;0;2011-10-21
"Maritie et Gilbert Carpentier";Bénabar;2005;0;0;2014-07-24
Marjolaine;"Francis Lemarque";1957;0;0;2012-05-02
"Marmor, Stein Und Eisen Bricht";"Drafi Deutscher";1967;0;0;2012-07-04
"Marry For Money";"Trace Adkins";2009;0;0;2011-05-31
"Marry Me";Train;2010;0;0;2011-05-30
"Marry Me";"Jason Derülo";2013;0;0;2013-12-18
"Marry The Night";"Lady GaGa";2011;0;0;2011-06-28
"Marry You";Glee;2010;0;0;2011-06-30
"Marry You";"Bruno Mars";2010;0;0;2011-05-31
Marseilles;"The Angels";1978;0;0;2013-06-04
"Martha My Dear";"The Beatles";1968;0;0;2014-06-28
Martin;"Zac Brown Band";2010;0;0;2013-04-01
Martyr;"Depeche Mode";2006;0;0;2011-05-31
"Maruja Limón";"Manolo García";2006;0;0;2012-05-25
Mary;"Zac Brown Band";2008;0;0;2011-05-31
"Mary Had A Little Lamb";"Stevie Ray Vaughan";1983;0;0;2012-10-15
"Mary Had A Little Lamb";"Children's Chorus";2001;0;0;2011-05-31
"Mary In The Morning";"Elvis Presley";1970;0;0;2012-10-15
"Mary Jane";"Jürgen Peter";2011;0;0;2013-07-03
"Mary Jane's Last Dance";"Tom Petty";1993;0;0;2011-05-31
"Mary's In India";Dido;2003;0;0;2012-03-05
"Mary's Song (Oh My My My)";"Taylor Swift";2008;0;0;2011-05-31
"Mary, Did You Know";"Clay Aiken";2005;0;0;2012-12-12
Marylène;"Martin Circus";1975;0;0;2011-05-31
"Mas que nada";"Elis Regina";1963;0;0;2012-03-05
"Mas que nada";Nossa;2012;0;0;2012-09-19
"Más que nada";"Sergio Mendes";2006;0;0;2013-06-11
"Mashed Potato Time";"Dee Dee Sharp";1962;0;0;2012-10-07
"Master Blaster (Jammin')";"Stevie Wonder";1980;0;0;2012-07-13
Masterpiece;"Atlantic Starr";1991;0;0;2012-02-07
Matchbox;"Carl Perkins";1957;0;0;2013-05-19
Matchbox;"The Mavericks";1994;0;0;2013-04-29
Matchmaker;"Fiddler On The Roof";1962;0;0;2012-07-27
"Material Girl";"Cassandra Beck";2007;0;0;2013-10-08
"Material Girl";Madonna;1984;0;0;2007-08-27
Mathilde;"Jacques Brel";1964;0;0;2013-02-25
Mathilde;"Florent Pagny";2007;0;0;2013-02-19
Matilda;"Harry Belafonte";1953;0;0;2013-03-29
"Maudite prière";"Lynda Lemay";2002;0;0;2011-09-21
"Mauvaises nouvelles";Shy'm;2010;0;0;2013-06-12
Maverick;"Restless Heart";1994;0;0;2014-03-31
"Maxwell's Silver Hammer";"The Beatles";1969;0;0;2011-12-26
"May It Be";Enya;2002;0;0;2011-05-31
Maybe;"Kelly Clarkson";2007;0;0;2011-05-30
Maybe;"The Chantels";1958;0;0;2012-02-22
Maybe;"Emeli Sandé";2012;0;0;2012-06-06
Maybe;"Janis Joplin";1969;0;0;2011-11-25
Maybe;"Ingrid Michaelson";2009;0;0;2011-05-30
Maybe;"Alison Krauss";2000;0;0;2011-12-26
"Maybe Baby";"Buddy Holly";1958;0;0;2012-02-07
"Maybe I Know";"Lesley Gore";1964;0;0;2011-05-31
"Maybe I'm Amazed";"Paul McCartney";1970;0;0;2012-09-23
"Maybe It Was Memphis";"Pam Tillis";1991;0;0;2012-07-21
"Maybe This Time";Cabaret;1972;0;0;2007-05-04
"Maybe This Time";Glee;2009;1;0;2011-12-06
"Maybe Tomorrow";Stereophonics;2003;0;0;2012-11-19
"Maybe, Maybe Not";"Mindy McCready";2002;0;0;2014-04-22
Maybellene;"Chuck Berry";1956;0;0;2011-12-10
Mayberry;"Rascal Flatts";2002;0;0;2012-02-08
Mayhem;"Imelda May";2010;0;0;2012-10-15
"Me & Bobby McGee";"Waylon Jennings";1973;0;0;2011-05-31
"Me & Mr Jones";"Amy Winehouse";2006;0;1;2011-08-30
"Me & Mrs. You";"Michael Bublé";2003;0;0;2013-03-15
"Me And Bobby McGee";"Charley Pride";1970;0;0;2012-08-20
"Me And Bobby McGee";"Kris Kristofferson";1969;0;0;2011-05-30
"Me And Bobby McGee";"Janis Joplin";1971;0;0;2011-05-31
"Me And Charlie Talking";"Miranda Lambert";2005;0;0;2011-10-03
"Me And Emily";"Rachel Proctor";2004;0;0;2012-02-08
"Me And God";"Josh Turner";2007;0;0;2011-05-31
"Me And Mrs. Jones";"Michael Bublé";2007;0;0;2011-05-31
"Me and Mrs. Jones";"Billy Paul";1972;0;0;2012-04-02
"Me And Mrs. Jones (live)";"Michael Bublé";2009;0;0;2012-07-26
"Me And My Gang";"Rascal Flatts";2006;0;0;2011-05-31
"Me And My Guitar";"Tom Dice";2010;0;0;2011-05-31
"Me And My Imagination";"Sophie Ellis Bextor";2006;0;0;2011-05-31
"Me And My Monkey";"Robbie Williams";2004;0;0;2011-12-26
"Me And My Shadow";"Sammy Davis Jr.";1961;1;0;2011-05-30
"Me And My Shadow";"Robbie Williams";2001;1;0;2011-05-31
"Me And My Shadow";"1920s Standards";1927;0;0;2011-05-31
"Me And Tennessee";"Country Strong";2010;1;0;2013-07-24
"Me And The Elephants";"Bobby Goldsboro";1977;0;0;2012-11-20
"Me And You";"Kenny Chesney";1995;0;0;2011-05-31
"Me And You And A Dog Named Boo";Lobo;1971;0;0;2011-05-30
"Me And Your Cigarettes";"Miranda Lambert";2009;0;0;2012-09-17
"Me enamora";Juanes;2007;0;0;2011-05-31
"Me estoy enamorando";"Alejandro Fernández";1997;0;0;2011-11-09
"Me gustas tanto";"Paulina Rubio";2011;0;0;2013-01-23
"Me haces falta";"Jennifer Lopez";2007;0;0;2011-05-31
"Me Neither";"Brad Paisley";1999;0;0;2011-07-02
"Me odio (Salsa Remix)";"Gloria Estefan";2007;0;0;2011-05-30
"Me olvide de vivir";"Julio Iglesias";1978;0;0;2011-05-31
"Me Party";"The Muppets";2011;0;0;2013-08-28
"Me va, me va";"Julio Iglesias";1984;0;0;2012-07-16
Mean;"Taylor Swift";2010;0;0;2011-05-30
Mean;Pink;2008;0;0;2011-06-28
"Mean Girls";Sugarland;2006;0;0;2011-05-30
"Mean Mr. Mustard";"The Beatles";1969;0;0;2014-05-30
"Meant To Live";Switchfoot;2004;0;0;2011-05-31
"Measure Of A Man";"Jack Ingram";2007;0;0;2012-05-20
"Medicine Man";"The Buchanan Brothers";1969;0;0;2013-08-07
Méditerranée;"Tino Rossi";1955;0;0;2014-07-01
Méditerranée;"Lisa Angell";2014;0;0;2014-07-07
Medley;"Dolly Dots";1985;0;0;2011-05-30
Medley;"The Supremes";1965;0;0;2011-05-30
Medley;"Middle Of The Road";1981;0;0;2013-01-28
Medley;"The Searchers";1967;0;0;2011-05-30
Medley;"The Four Tops";1985;0;0;2011-05-31
Medley;"Jersey Boys";2005;0;0;2013-07-25
Medley;"Sébastien El Chato";1979;0;0;2013-07-25
"Medley (Acoustic)";"Lady GaGa";2009;0;0;2011-05-30
"Medley (Hit Mix '99)";"The Gipsy Kings";1999;0;0;2011-12-19
"Medley 98";Carlos;1998;0;0;2013-06-14
"Medley Cabaret";"UPA Dance : Un, Dos, Tres";2006;0;0;2012-11-19
"Medley Soleil (live)";"Michel Fugain";1998;0;0;2014-03-13
"Medley: I Want You Back / ABC / The Love You Save";"The Jackson 5";1987;0;0;2011-05-30
Meds;Placebo;2006;0;0;2011-05-31
"Meer dan ooit";"Wolter Kroes";2012;0;0;2013-04-10
"Meer kan het niet zijn";Blof;2011;1;0;2014-02-18
"Meet In The Middle";"Diamond Rio";1991;0;0;2013-05-20
"Meet Me Halfway";"Black Eyed Peas";2009;0;0;2011-05-31
"Meet Me In St. Louis, Louis";"Judy Garland";1944;0;0;2011-05-30
"Meet Me On The Equinox";"Death Cab For Cutie";2009;0;0;2011-11-25
"Meet Me, Midnight";"Renee Olstead";2004;0;0;2013-04-03
"Meet You At The Moon";"Imelda May";2009;0;0;2012-10-15
"Mega Mix (Medley)";"Boney M";2002;0;0;2011-05-30
Megalomaniac;Incubus;2004;0;0;2011-08-06
MegaMix;"Earth, Wind & Fire";1989;0;0;2011-05-31
Megamix;Ottawan;1989;0;0;2011-05-30
"Megamix Medley 1";"Kool And The Gang";1990;0;0;2012-01-23
"Megamix Medley 2";"Kool And The Gang";1990;0;0;2012-01-25
"Mein Herr";Cabaret;1972;0;0;2007-05-04
"Mein Herz";"Beatrice Egli";2013;0;0;2013-05-30
Mélancolie;"Yves Duteil";1979;0;0;2012-03-05
"Mélancolie (duo)";"Yves Duteil";1994;1;0;2012-05-09
"Mele Kalikimaka";"Bing Crosby";1950;0;0;2012-10-17
Mélissa;"Tropical Family";2013;0;0;2013-09-10
Melissa;"The Allman Brothers Band";1972;0;0;2014-05-09
Mélissa;"Julien Clerc";1985;0;0;2011-05-31
"Melody Of Love";"Donna Summer";1994;0;0;2011-09-19
"Melt My Heart To Stone";Adele;2008;0;0;2011-05-30
"Members Only";"Bobby Blue Bland";1985;0;0;2012-11-23
"Même si";"Marc Lavoine";1987;0;0;2011-05-30
Memories;"David Guetta";2009;0;0;2011-05-30
Memories;"Within Temptation";2007;0;0;2011-05-31
Memories;"Elvis Presley";1968;0;0;2011-05-30
"Memories Are Made Of This";"Dean Martin";1964;0;0;2011-05-30
Memory;"Barbra Streisand";1989;0;0;2007-07-19
Memory;Cats;1983;0;0;2008-08-21
Memphis;"Johnny Rivers";1964;0;0;2014-05-07
Memphis;"Toby Keith";2011;0;0;2013-02-27
"Memphis Soul Song";"Uncle Kracker";2002;0;0;2012-03-05
"Memphis, Tennessee";"Elvis Presley";1965;0;0;2011-05-31
"Memphis, Tennessee";"Chuck Berry";1963;0;0;2012-08-21
"Men Buy The Drinks (Girls Call The Shots)";"Steve Holy";2007;0;0;2012-03-15
"Men In Black";"Will Smith";1997;0;0;2011-10-08
"Men In Tights";"Robin Hood: Men in Tights";1993;0;0;2012-06-25
"Mendocino County Line";"Willie Nelson";2002;1;0;2013-11-12
"Mens durf te leven";"Wende Snijders";2005;0;0;2012-09-19
"Mental Picture";"Jon Secada";1994;0;0;2012-03-07
Meraviglioso;Negramaro;2008;0;0;2012-05-23
"Meraviglioso amore mio";Arisa;2012;0;0;2013-01-24
"Mercedes Benz";"Chimène Badi";2011;0;0;2012-03-21
Merci;"Johnny Hallyday";1976;0;0;2012-05-25
Merci;Grégoire;2008;0;0;2011-05-31
"Merci patron";"Les Charlots";1971;0;0;2013-10-16
"Mercury Blues";"Alan Jackson";1992;0;0;2011-05-30
Mercy;Duffy;2008;0;0;2008-04-25
Mercy;Glee;2009;0;0;2011-05-30
"Mercy Mercy";"Jeff Lynne";2012;0;0;2013-01-10
"Mercy Mercy Me (The Ecology)";"Marvin Gaye";1971;0;0;2011-05-30
"Mercy Mercy Mercy";"The Buckinghams";1968;0;0;2011-10-31
"Mercy Street";"Peter Gabriel";1986;0;0;2013-11-07
"Merry Christmas Darling";"The Carpenters";1978;0;0;2013-09-27
"Merry Christmas Everyone";"Shakin' Stevens";1984;0;0;2011-05-30
"Merry Christmas In Love";"Renee Olstead";2005;0;0;2012-12-04
"Merry Christmas, Alabama (Never Far From Home)";"Jimmy Buffett";1996;0;0;2012-11-29
"Merry Christmas, Baby";"Christina Aguilera";2000;0;0;2011-05-31
"Merry Go 'Round";"Kacey Musgraves";2012;0;0;2012-12-22
"Mes emmerdes";"Charles Aznavour";1976;0;0;2012-01-04
"Mes insomnies";"Louisy Joseph";2008;0;0;2011-07-02
"Mes mains sur tes hanches";"Salvatore Adamo";1965;0;0;2014-05-27
Mesmerized;"Faith Evans";2005;0;0;2013-08-30
"Mess Around";"Ray Charles";1953;0;0;2012-07-04
"Message In A Bottle";"The Police";1979;0;0;2011-05-30
"Messed Up In Memphis";"Darryl Worley";2009;0;0;2011-12-10
"Mexican Wine";"Fountains of Wayne";2004;0;0;2012-04-11
Mexico;Incubus;2001;0;0;2013-09-11
Mexico;"James Taylor";1975;0;0;2014-04-02
Mexico;"Les Humphries Singers";1972;0;0;2011-05-31
Mexico;"Luis Mariano";1951;0;0;2013-09-16
"Mexico (Medley)";"Julio Iglesias";1989;0;0;2011-05-31
"Mexico (Remix Abfab)";"Luis Mariano";2007;0;0;2013-09-16
"Mi amor es solo para ti";"Jan Smit";2008;0;0;2012-12-11
"Mi Mancherai (Il Postino)";"Josh Groban";2003;0;0;2013-11-06
"Mi mundo sin ti";"Soraya Arnelas";2006;0;0;2014-04-22
"Mi Niña Bonita";"Chino & Nacho";2010;0;0;2011-05-31
"Mi Niña Lola";Buika;2006;0;0;2013-07-23
"Mi princesa";"David Bisbal";2010;0;0;2011-05-30
"Mi Rowsu (Tuintje In Mijn Hart)";"Jan Smit";2009;1;0;2012-12-29
"Mi sueño";"Franco De Vita";2003;0;0;2011-05-30
"Mi Tierra";"Gloria Estefan";1993;0;0;2011-05-31
"Mi Tierra (live)";"Gloria Estefan";1990;1;0;2011-05-30
"Mi Vida";"José José";1982;0;0;2011-12-04
"Mi vida sin tu amor";"Cristian Castro";1999;0;0;2011-12-04
"Michael, Row The Boat Ashore";"The Highwaymen";1961;0;0;2011-05-30
Michel;Anouk;2008;0;0;2011-05-30
Michelle;"The Beatles";1965;0;0;2011-08-30
Mickey;"Toni Basil";1981;0;0;2011-11-30
"Midas Touch";"Midnight Star";1986;0;0;2011-05-31
"Midnight At The Oasis";"The Brand New Heavies";1994;0;0;2011-05-31
"Midnight At The Oasis";"Maria Muldaur";1973;0;0;2011-11-29
"Midnight Blue";"Electric Light Orchestra";1979;0;0;2011-05-30
"Midnight Blues";"Gary Moore";1990;0;0;2012-02-07
"Midnight Bottle";"Colbie Caillat";2007;0;0;2012-01-25
"Midnight Confessions";"The Grass Roots";1968;0;0;2012-09-16
"Midnight Man";"Renee Olstead";2009;0;0;2013-03-13
"Midnight Memories";"One Direction";2013;0;0;2014-03-05
"Midnight Radio";"Hedwig And The Angry Inch";2001;0;0;2011-07-27
"Midnight Romeo";"Push Play";2009;0;0;2011-11-09
"Midnight Special";"Johnny Rivers";1965;0;0;2011-11-30
"Midnight Sun";"Garth Brooks";2008;0;0;2013-07-16
"Midnight Train To Georgia";"Gladys Knight And The Pips";1973;0;0;2011-05-31
"Midnight Train To Georgia";"Neil Diamond";2010;0;0;2013-07-22
Mientes;Camila;2009;0;0;2011-05-31
"Mieux qu'ici-bas";"Isabelle Boulay";2001;0;0;2012-08-29
"Might Have Been";"Steve Holy";2008;0;0;2012-05-23
"Mighty 'O'";OutKast;2006;0;0;2012-11-05
"Mighty Mouse";"TV Theme";1956;0;0;2011-05-30
"Mighty Quinn";Gotthard;1996;0;0;2012-06-13
Migrate;"Mariah Carey";2008;0;0;2013-12-09
"Mijn liefde";"Gerard Joling";2013;1;0;2013-10-24
"Miljoona Ruusua";"Vera Telenius";1984;0;0;2012-06-08
Milkshake;Kelis;2003;0;0;2011-05-31
"Million Dollar Bill";"Whitney Houston";2009;0;0;2011-05-31
"Million Dollar Man";"Lana Del Rey";2012;0;0;2012-10-30
Millionaire;Kelis;1987;0;0;2013-11-08
Milord;"Edith Piaf";1959;0;0;2011-05-31
Mimi;"Maurice Chevalier";1932;0;0;2011-11-15
"Mind Eraser, No Chaser";"Them Crooked Vultures";2009;0;0;2013-12-07
"Mind Trick";"Jamie Cullum";2005;0;0;2011-05-31
"Mind Your Own Business";"Hank Williams, Jr.";1957;0;0;2011-12-15
Mine;"Taylor Swift";2010;0;0;2011-05-30
Mine;"1930s Standards";1933;0;0;2011-06-01
"Mine All Mine";SHeDAISY;2002;0;0;2012-02-09
"Mini World";Indila;2014;0;0;2014-03-31
"Minnie The Moocher";"Robbie Williams";2013;0;0;2013-12-08
"Minnie The Moocher";"Cab Calloway";1924;0;0;2007-07-06
"Minnie The Moocher";"The Blues Brothers";1980;0;0;2012-01-02
"Minuit, chrétiens";"Bruno Pelletier";1997;0;0;2011-12-06
"Minute By Minute";"The Doobie Brothers";1978;0;0;2013-06-01
Miracle;"Céline Dion";2004;0;0;2013-01-07
Miracle;"Ilse DeLange";2009;0;0;2011-12-01
Miracle;"Whitney Houston";1991;0;0;2011-12-18
Miracle;Cascada;2004;0;0;2008-03-07
"Miracles Happen (When You Believe)";Myra;2001;0;0;2013-03-16
Mirrors;"Natalia Kills";2010;0;0;2011-10-20
"Mis Deseos / Feliz Navidad";"Michael Bublé";2011;1;0;2011-11-25
"Mise au point";"Jakie Quartz";1980;0;0;2011-05-31
"Mise au point";Leslie;2007;0;0;2011-05-31
Misery;"The Beatles";1963;0;0;2011-05-31
Misery;"Soul Asylum";1995;0;0;2012-08-09
Misery;Pink;2001;1;0;2011-05-31
Misery;"Maroon 5";2010;0;0;2011-05-30
"Misery (Acoustic)";"Maroon 5";2010;0;0;2011-10-28
Misirlou;"Dick Dale & The Del-Tones";1962;0;0;2011-12-18
"Miss Chatelaine";"k.d. lang";1992;0;0;2013-05-31
"Miss Movin' On";"Fifth Harmony";2013;0;0;2013-11-06
"Miss Murder";Afi;2006;0;0;2012-01-22
"Miss Nothing";"The Pretty Reckless";2010;0;0;2011-05-31
"Miss You";"The Rolling Stones";1978;0;0;2011-09-15
"Miss You In A Heartbeat";"Def Leppard";1993;0;0;2011-10-08
"Miss You Most (At Christmas Time)";"Mariah Carey";1994;0;0;2011-05-31
"Missä Miehet Ratsastaa";Teräsbetoni;2008;0;0;2012-06-08
